file,line,col,severity,message
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,194,57,error,"Cannot access attribute ""name"" for class ""TextChannel"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,195,53,error,"Argument of type ""TextChannel"" cannot be assigned to parameter ""channel"" of type ""TextChannel"" in function ""_backfill_channel"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,198,53,error,"Type of ""id"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,198,53,error,Argument type is unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,199,36,error,"Type of ""name"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,199,44,error,"Cannot access attribute ""name"" for class ""TextChannel"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,203,30,error,"Type of ""name"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,203,38,error,"Cannot access attribute ""name"" for class ""TextChannel"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,215,62,error,"Argument of type ""TextChannel"" cannot be assigned to parameter ""channel"" of type ""TextChannel"" in function ""_backfill_from_timestamp"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,220,55,error,"Type of ""name"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,220,63,error,"Cannot access attribute ""name"" for class ""TextChannel"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_2_flow_ingest/d3_3_ingest_sync/d4_2_sync_crawler.py,319,25,error,"Variable ""discord_msg"" is not accessed (reportUnusedVariable)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,44,43,error,"""_build_qdrant_filter"" is protected and used outside of the class in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,45,39,error,"Type of ""encode"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,76,5,error,"Function ""_build_qdrant_filter"" is not accessed (reportUnusedFunction)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,151,9,error,"Type of ""result_list"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,151,28,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,152,13,error,"Type of ""item"" is unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,153,13,error,"Type of ""bm25"" is unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,153,20,error,"Type of ""get"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,154,13,error,"Type of ""bm25_contribution"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,157,16,error,"Return type, ""list[Unknown]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,178,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,180,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,225,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,248,16,error,"Return type, ""list[Unknown]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_1_search_store.py,258,5,error,"Function ""_update_ingestion_stats"" is not accessed (reportUnusedFunction)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_3_write_store.py,19,9,error,"""_update_ingestion_stats"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_1_core_storage/d5_3_write_store.py,185,40,error,"Type of ""encode"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,17,5,error,"""QDRANT_AVAILABLE"" is constant (because it is uppercase) and cannot be redefined (reportConstantRedefinition)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,29,22,error,"""QdrantClient"" is possibly unbound (reportPossiblyUnboundVariable)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,55,16,error,"Operator ""in"" not supported for types ""str"" and ""str | None"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,75,34,error,"""tags"" is not a known attribute of ""None"" (reportOptionalMemberAccess)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,100,13,error,"No overloads for ""run"" match the provided arguments (reportCallIssue)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,104,32,error,"Argument of type ""dict[str, str]"" cannot be assigned to parameter ""restart_policy"" of type ""_RestartPolicy | None"" in function ""run"""
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_2_connection_store.py,114,27,error,"""QdrantClient"" is possibly unbound (reportPossiblyUnboundVariable)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,22,5,error,"""_build_qdrant_filter"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,91,5,error,"""QDRANT_AVAILABLE"" is constant (because it is uppercase) and cannot be redefined (reportConstantRedefinition)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,99,5,error,"""EMBEDDING_AVAILABLE"" is constant (because it is uppercase) and cannot be redefined (reportConstantRedefinition)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,103,18,error,"Type of ""util"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,103,18,error,"Type of ""find_spec"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,103,28,error,"""util"" is not a known attribute of module ""importlib"" (reportAttributeAccessIssue)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,261,32,error,"""VectorParams"" is possibly unbound (reportPossiblyUnboundVariable)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_1_remember_core/d4_4_core_store.py,263,30,error,"""Distance"" is possibly unbound (reportPossiblyUnboundVariable)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_1_knowledge_belief/d5_1_belief_beliefs.py,179,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_1_knowledge_belief/d5_1_belief_beliefs.py,199,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_1_knowledge_belief/d5_1_belief_beliefs.py,251,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_1_knowledge_belief/d5_1_belief_beliefs.py,262,16,error,"Return type, ""list[Unknown]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_2_memory_context.py,35,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_2_memory_context.py,36,16,error,"Return type, ""list[Unknown]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,168,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,171,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,174,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,177,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,180,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_2_remember_knowledge/d4_3_memory_quality.py,182,16,error,"Return type, ""list[Unknown]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,110,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,114,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,125,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,127,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,128,16,error,Except clause is unreachable because exception is already handled
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,129,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,132,40,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,133,17,error,"Type of ""error"" is unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,163,21,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,166,21,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,171,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,174,67,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,175,17,error,"Type of ""error"" is unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,190,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,201,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,206,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,209,51,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,226,21,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,233,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,246,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,251,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,254,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,257,48,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,273,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,280,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,283,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,319,9,error,"Type of ""report"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_4_flow_remember/d3_4_sync_monitor.py,337,16,error,"Return type, ""dict[str, str | int | list[dict[str, Any]] | list[str] | dict[str, int | Any | dict[Unknown, Unknown]]]"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_2_response_controller.py,395,21,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_2_response_controller.py,399,13,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_2_response_controller.py,401,32,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,353,13,error,"Type of ""text"" is unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,353,20,error,"Type of ""apply_contractions"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,387,16,error,"Type of ""endswith"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,388,17,error,"Type of ""text"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,390,17,error,"Type of ""text"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_3_response_generator.py,392,12,error,"Return type, ""Unknown | str"", is partially unknown (reportUnknownVariableType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,98,25,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,111,29,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,117,29,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,122,29,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,128,21,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,132,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,139,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,143,17,error,"Type of ""append"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,167,32,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_1_pipeline_flow/d2_5_flow_think/d3_4_response_planner.py,168,35,error,Argument type is partially unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_1_pipeline_init/__init__.py,285,39,error,"""_describe_image_background"" is not a known attribute of ""None"" (reportOptionalMemberAccess)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_1_pipeline_init/__init__.py,285,39,error,"""_describe_image_background"" is protected and used outside of the class in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_1_pipeline_init/__init__.py,306,49,error,"""memory"" is not a known attribute of ""None"" (reportOptionalMemberAccess)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_1_pipeline_init/__init__.py,331,49,error,"""memory"" is not a known attribute of ""None"" (reportOptionalMemberAccess)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,78,9,error,"Import ""WhisperTranscriber"" is not accessed (reportUnusedImport)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,130,17,error,Variable not allowed in type expression (reportInvalidTypeForm)
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,131,18,error,Variable not allowed in type expression (reportInvalidTypeForm)
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,132,17,error,Variable not allowed in type expression (reportInvalidTypeForm)
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,134,23,error,Variable not allowed in type expression (reportInvalidTypeForm)
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,136,25,error,Variable not allowed in type expression (reportInvalidTypeForm)
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,185,20,error,"Type of ""_protocol"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,186,34,error,"Type of ""_protocol"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,186,34,error,"Type of ""disconnect"" is unknown (reportUnknownMemberType)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,186,34,error,Argument type is unknown
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_2_discord_bot.py,191,35,error,"Argument of type ""object | None"" cannot be assigned to parameter of type ""FrameType | None"""
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,76,9,error,"Type of ""bg_stats"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,77,9,error,"Type of ""passive_stats"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,79,9,error,"Type of ""crawler_stats"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,94,28,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,95,35,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,96,27,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,101,25,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,102,26,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,104,29,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,105,34,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,106,37,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_1_io_discord/d3_3_command_handlers.py,107,28,error,"Type of ""get"" is partially unknown"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,16,5,error,"Function ""_rand"" is not accessed (reportUnusedFunction)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,19,5,error,"Function ""_uniform"" is not accessed (reportUnusedFunction)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,140,13,error,"""_detect_voice_activity"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,152,13,error,"""_queue_for_transcription"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,158,13,error,"""_cancel_silence_timer"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,164,13,error,"""_schedule_silence_timer"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,170,13,error,"""_is_locked"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,176,13,error,"""_release_lock"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,182,13,error,"""_flush_buffered_audio"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,188,13,error,"""_set_lock"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
/home/user3/Documents/SerinBot/Serin/serin/d1_2_gateway_io/d2_2_voice_system/d3_1_system_audio/d4_1_audio_process/d5_1_audio_processor.py,195,13,error,"""_pcm_to_wav_base64"" is private and used outside of the module in which it is declared (reportPrivateUsage)"
